190549492.989696	-0.000335396681705078	-0.0027349430310065793	-0.00013308071418035848
190553092.989696	-0.0003343137799026333	-0.002734589487677663	-0.0001330314105899149
190556692.989696	-0.0003332314009534148	-0.0027342357468800385	-0.00013298211459600545
190560292.989696	-0.00033214954456509095	-0.002733881808957575	-0.00013293282620555405
190563892.989696	-0.0003310682104453719	-0.0027335276742536875	-0.00013288354542546766
190567492.989696	-0.0003299873983020089	-0.002733173343111324	-0.00013283427226263485
190571092.989696	-0.00032890710784279586	-0.0027328188158729705	-0.00013278500672392582
190574692.989696	-0.00032782733877557	-0.0027324640928806537	-0.0001327357488161928
190578292.989696	-0.00032674809080821096	-0.002732109174475935	-0.00013268649854627116
190581892.989696	-0.0003256693636486414	-0.002731754060999918	-0.00013263725592098025
190585492.989696	-0.0003245911570048261	-0.002731398752793242	-0.00013258802094712297
190589092.989696	-0.0003235134705847743	-0.0027310432501960894	-0.00013253879363148515
190592692.989696	-0.00032243630409654113	-0.0027306875535481846	-0.00013248957398083393
190596292.989696	-0.0003213596572482283	-0.0027303316631887976	-0.00013244036200191835
190599892.989696	-0.00032028352974798293	-0.0027299755794567364	-0.00013239115770147044
190603492.989696	-0.0003192079213039989	-0.00272961930269035	-0.00013234196108620526
190607092.989696	-0.00031813283162451914	-0.0027292628332275374	-0.00013229277216281917
190610692.989696	-0.00031705826041783	-0.0027289061714057317	-0.0001322435909379953
190614292.989696	-0.00031598420739226667	-0.0027285493175619093	-0.00013219441741839767
190617892.989696	-0.0003149106722562122	-0.0027281922720325995	-0.00013214525161067404
190621492.989696	-0.0003138376547180978	-0.002727835035153872	-0.00013209609352145428
190625092.989696	-0.00031276515448640414	-0.00272747760726134	-0.00013204694315735062
190628692.989696	-0.00031169317126966185	-0.002727119988690167	-0.00013199780052495778
190632292.989696	-0.00031062170477644973	-0.002726762179775053	-0.00013194866563085271
190635892.989696	-0.0003095507547153964	-0.0027264041808502536	-0.00013189953848159738
190639492.989696	-0.00030848032079517783	-0.002726045992249559	-0.00013185041908373755
190643092.989696	-0.0003074104027245189	-0.0027256876143063108	-0.00013180130744380245
190646692.989696	-0.0003063410002121942	-0.002725329047353399	-0.0001317522035683041
190650292.989696	-0.0003052721129670284	-0.0027249702917232594	-0.00013170310746373645
190653892.989696	-0.0003042037406978957	-0.002724611347747875	-0.00013165401913657618
190657492.989696	-0.0003031358831137211	-0.00272425221575878	-0.00013160493859328348
190661092.989696	-0.00030206853992347795	-0.002723892896087051	-0.00013155586584030253
190664692.989696	-0.00030100171083618826	-0.002723533389063311	-0.00013150680088406185
190668292.989696	-0.0002999353955609225	-0.0027231736950177306	-0.00013145774373097378
190671892.989696	-0.0002988695938068008	-0.002722813814280039	-0.00013140869438743453
190675492.989696	-0.00029780430528299207	-0.0027224537471795076	-0.00013135965285982314
190679092.989696	-0.0002967395296987147	-0.00272209349404496	-0.0001313106191545017
190682692.989696	-0.00029567526676323755	-0.002721733055204773	-0.0001312615932778159
190686292.989696	-0.000294611516185878	-0.0027213724309868704	-0.00013121257523609494
190689892.989696	-0.0002935482776760029	-0.0027210116217187275	-0.00013116356503565274
190693492.989696	-0.0002924855509430276	-0.002720650627727375	-0.00013111456268278762
190697092.989696	-0.00029142333569641605	-0.0027202894493393893	-0.00013106556818378218
190700692.989696	-0.00029036163164568204	-0.0027199280868809086	-0.00013101658154490337
190704292.989696	-0.00028930043850038887	-0.0027195665406776217	-0.00013096760277240136
190707892.989696	-0.0002882397559701514	-0.002719204811054775	-0.00013091863187250988
190711492.989696	-0.00028717958376463536	-0.002718842898337168	-0.000130869668851446
190715092.989696	-0.00028611992159355835	-0.0027184808028491614	-0.00013082071371541118
190718692.989696	-0.00028506076916668896	-0.002718118524914666	-0.0001307717664705915
190722292.989696	-0.0002840021261938467	-0.0027177560648571518	-0.00013072282712315805
190725892.989696	-0.00028294399238490257	-0.002717393422999644	-0.00013067389567926677
190729492.989696	-0.0002818863674497806	-0.0027170305996647363	-0.00013062497214505781
190733092.989696	-0.00028082925109845785	-0.0027166675951745736	-0.00013057605652665443
190736692.989696	-0.0002797726430409662	-0.002716304409850865	-0.00013052714883016303
190740292.989696	-0.0002787165429873931	-0.0027159410440148837	-0.00013047824906167374
190743892.989696	-0.00027766095064788045	-0.0027155774979874567	-0.00013042935722726193
190747492.989696	-0.0002766058657326264	-0.002715213772088972	-0.00013038047333298816
190751092.989696	-0.00027555128795188284	-0.0027148498666393853	-0.0001303315973848986
190754692.989696	-0.00027449721701595345	-0.0027144857819582048	-0.00013028272938902285
190758292.989696	-0.00027344365263520624	-0.0027141215183645183	-0.00013023386935137423
190761892.989696	-0.0002723905945200619	-0.00271375707617696	-0.00013018501727795075
190765492.989696	-0.00027133804238100223	-0.0027133924557137413	-0.0001301361731747323
190769092.989696	-0.0002702859959285645	-0.0027130276572926316	-0.00013008733704768433
190772692.989696	-0.00026923445487334383	-0.0027126626812309616	-0.0001300385089027581
190776292.989696	-0.00026818341892599287	-0.002712297527845626	-0.00012998968874588956
190779892.989696	-0.00026713288779722327	-0.0027119321974530867	-0.00012994087658299886
190783492.989696	-0.0002660828611978042	-0.002711566690369372	-0.0001298920724199918
190787092.989696	-0.0002650333388385634	-0.0027112010069100727	-0.00012984327626275812
190790692.989696	-0.000263984320430389	-0.0027108351473903486	-0.0001297944881171708
190794292.989696	-0.0002629358056842283	-0.0027104691121249275	-0.00012974570798908656
190797892.989696	-0.00026188779431108753	-0.0027101029014280995	-0.00012969693588434737
190801492.989696	-0.00026084028602203	-0.002709736515613714	-0.00012964817180878134
190805092.989696	-0.0002597932805281773	-0.0027093699549951967	-0.00012959941576820284
190808692.989696	-0.0002587467775407089	-0.002709003219885535	-0.00012955066776841105
190812292.989696	-0.00025770077677086337	-0.0027086363105972852	-0.00012950192781518928
190815892.989696	-0.00025665527792993856	-0.0027082692274425727	-0.0001294531959143046
190819492.989696	-0.00025561028072929135	-0.002707901970733095	-0.00012940447207150893
190823092.989696	-0.00025456578488033764	-0.002707534540780112	-0.0001293557562925391
190826692.989696	-0.0002535217900945504	-0.002707166937894454	-0.00012930704858311808
190830292.989696	-0.0002524782960834601	-0.0027067991623865154	-0.00012925834894895482
190833892.989696	-0.00025143530255865537	-0.002706431214566269	-0.00012920965739574442
190837492.989696	-0.0002503928092317817	-0.00270606309474325	-0.00012916097392916693
190841092.989696	-0.00024935081581454354	-0.0027056948032265714	-0.0001291122985548872
190844692.989696	-0.000248309322018704	-0.002705326340324917	-0.0001290636312785549
190848292.989696	-0.0002472683275560845	-0.0027049577063465394	-0.0001290149721058044
190851892.989696	-0.00024622783213856575	-0.0027045889015992696	-0.00012896632104225634
190855492.989696	-0.00024518783547808614	-0.0027042199263905054	-0.00012891767809351717
190859092.989696	-0.0002441483372866425	-0.002703850781027221	-0.00012886904326518
190862692.989696	-0.0002431093372762902	-0.0027034814658159633	-0.0001288204165628239
190866292.989696	-0.00024207083515914376	-0.0027031119810628575	-0.00012877179799201358
190869892.989696	-0.00024103283064737813	-0.002702742327073606	-0.00012872318755829886
190873492.989696	-0.000239995323453229	-0.002702372504153488	-0.00012867458526721412
190877092.989696	-0.00023895831328899397	-0.0027020025126073617	-0.00012862599112427938
190880692.989696	-0.0002379217998670316	-0.0027016323527396576	-0.00012857740513500033
190884292.989696	-0.00023688578289976207	-0.002701262024854388	-0.00012852882730486945
190887892.989696	-0.00023585026209966707	-0.002700891529255145	-0.00012848025763936616
190891492.989696	-0.00023481523717928883	-0.0027005208662450927	-0.00012843169614395572
190895092.989696	-0.00023378070785123395	-0.0027001500361269874	-0.0001283831428240894
190898692.989696	-0.000232746673828173	-0.0026997790392031622	-0.0001283345976852027
190902292.989696	-0.00023171313482284173	-0.00269940787577553	-0.00012828606073271608
190905892.989696	-0.00023068009054804135	-0.0026990365461455877	-0.000128237531972036
190909492.989696	-0.00022964754071663665	-0.002698665050614412	-0.0001281890114085555
190913092.989696	-0.0002286154850415569	-0.0026982933894826584	-0.00012814049904765441
190916692.989696	-0.0002275839232357975	-0.0026979215630505687	-0.00012809199489469952
190920292.989696	-0.00022655285501241767	-0.0026975495716179652	-0.00012804349895504305
190923892.989696	-0.0002255222800845436	-0.0026971774154842584	-0.00012799501123402407
190927492.989696	-0.00022449219816536998	-0.0026968050949484406	-0.00012794653173696426
190931092.989696	-0.00022346260896815838	-0.00269643261030909	-0.00012789806046917197
190934692.989696	-0.00022243351220623634	-0.0026960599618643683	-0.00012784959743594295
190938292.989696	-0.00022140490759299866	-0.0026956871499120147	-0.0001278011426425582
190941892.989696	-0.00022037679484190707	-0.0026953141747493576	-0.00012775269609428605
190945492.989696	-0.00021934917366648872	-0.0026949410366733117	-0.00012770425779638238
190949092.989696	-0.00021832204378033682	-0.00269456773598037	-0.00012765582775408919
190952692.989696	-0.0002172954048971131	-0.0026941942729666224	-0.00012760740597263386
190956292.989696	-0.00021626925673054738	-0.0026938206479277397	-0.00012755899245722862
190959892.989696	-0.00021524359899443736	-0.0026934468611589783	-0.00012751058721307166
190963492.989696	-0.00021421843140264707	-0.0026930729129551797	-0.0001274621902453482
