177616455.3504	124520036021.84984	-86152626855.21806	1398514.4137091637	19448.38013483957	26637.17516460589	1797.2008936378732
177620055.3504	124590019339.77039	-86056711691.72751	7868436.7501653675	19431.23949822364	26649.024456334897	1797.200256006707
177623655.3504	124659940935.92241	-85960753895.82903	14338355.18863812	19414.09026606692	26660.859834258175	1797.1987281095066
177627255.3504	124729800779.39037	-85864753517.62762	20808266.52436488	19396.9324541594	26672.68128987154	1797.1963100549394
177630855.3504	124799598839.31561	-85768710607.2589	27278167.552976824	19379.766078301705	26684.48881469457	1797.193001953068
177634455.3504	124869335084.89638	-85672625214.88892	33748055.07050386	19362.591154305064	26696.28240027065	1797.18880391535
177638055.3504	124939009485.38783	-85576497390.71416	40217925.87337966	19345.40769799125	26708.062038166965	1797.183716054638
177641655.3504	125008622010.10213	-85480327184.96141	46687776.75844666	19328.21572519254	26719.827719974524	1797.1777384851773
177645255.3504	125078172628.40845	-85384114647.88771	53157604.52296111	19311.01525175166	26731.579437308184	1797.1708713226074
177648855.3504	125147661309.733	-85287859829.7802	59627405.964598045	19293.806293521764	26743.317181806662	1797.163114683959
177652455.3504	125217088023.5591	-85191562780.9561	66097177.88145633	19276.588866366354	26755.040945132547	1797.1544686876555
177656055.3504	125286452739.42717	-85095223551.76262	72566917.07206365	19259.362986159253	26766.750718972322	1797.1449334535102
177659655.3504	125355755426.93483	-84998842192.57683	79036620.33538154	19242.128668784557	26778.446495036384	1797.1345091027274
177663255.3504	125424996055.73688	-84902418753.8056	85506284.47081034	19224.88593013659	26790.128265059044	1797.1231957579005
177666855.3504	125494174595.54536	-84805953285.88554	91975906.27819425	19207.634786119845	26801.796020798563	1797.1109935430118
177670455.3504	125563291016.1296	-84709445839.28285	98445482.5578263	19190.37525264896	26813.44975403716	1797.097902583432
177674055.3504	125632345287.3162	-84612896464.4933	104915010.11045334	19173.107345648645	26825.089456581023	1797.0839230059185
177677655.3504	125701337378.98915	-84516305212.0421	111384485.73728107	19155.83108105366	26836.71512026033	1797.069054938616
177681255.3504	125770267261.0898	-84419672132.48384	117853906.23997897	19138.546474808754	26848.32673692927	1797.053298511055
177684855.3504	125839134903.61693	-84322997276.40237	124323268.42068535	19121.25354286862	26859.924298466045	1797.0366538541505
177688455.3504	125907940276.62677	-84226280694.41077	130792569.08201231	19103.952301197853	26871.507796772894	1797.0191211002027
177692055.3504	125976683350.23305	-84129522437.15118	137261805.0270507	19086.642765770895	26883.077223776112	1797.000700382895
177695655.3504	126045364094.607	-84032722555.29482	143730973.0593751	19069.324952572006	26894.632571426057	1796.981391837294
177699255.3504	126113982479.97743	-83935881099.54178	150200069.9830489	19051.998877595193	26906.173831697168	1796.961195599848
177702855.3504	126182538476.63075	-83838998120.62105	156669092.6026291	19034.664556844185	26917.700996587984	1796.940111808387
177706455.3504	126251032054.911	-83742073669.29037	163138037.7231714	19017.322006332375	26929.214058121157	1796.9181406021214
177710055.3504	126319463185.21986	-83645107796.33615	169606902.1502352	18999.971242082775	26940.713008343464	1796.8952821216417
177713655.3504	126387831838.01675	-83548100552.5734	176075682.68988845	18982.61228012797	26952.197839325825	1796.8715365089167
177717255.3504	126456137983.81879	-83451051988.84558	182544376.14871264	18965.24513651007	26963.668543163312	1796.8469039072943
177720855.3504	126524381593.20088	-83353962156.02464	189012979.33380786	18947.869827280665	26975.125111975176	1796.821384461499
177724455.3504	126592562636.79575	-83256831105.01082	195481489.05279765	18930.486368500777	26986.567537904844	1796.7949783176325
177728055.3504	126660681085.29391	-83159658886.73259	201949902.113834	18913.094776240818	26997.99581311995	1796.767685623172
177731655.3504	126728736909.4438	-83062445552.14659	208418215.3256023	18895.69506658053	27009.409929812336	1796.7395065269698
177735255.3504	126796730080.05173	-82965191152.23752	214886425.49732625	18878.28725560896	27020.809880198078	1796.710441179252
177738855.3504	126864660567.98193	-82867895738.01805	221354529.43877292	18860.87135942439	27032.195656517488	1796.6804897316185
177742455.3504	126932528344.15665	-82770559360.52876	227822523.9602575	18843.4473941343	27043.567251035136	1796.6496523370415
177746055.3504	127000333379.5561	-82673182070.83801	234290405.87264842	18826.01537585532	27054.92465603986	1796.617929149865
177749655.3504	127068075645.21857	-82575763920.04192	240758171.9873722	18808.575320713197	27066.26786384479	1796.5853203258034
177753255.3504	127135755112.24037	-82478304959.26418	247225819.11641836	18791.12724484272	27077.596866787342	1796.5518260219415
177756855.3504	127203371751.77594	-82380805239.65605	253693344.07234445	18773.671164387695	27088.911657229244	1796.5174463967326
177760455.3504	127270925535.03784	-82283264812.39627	260160743.6682809	18756.207095500897	27100.212227556553	1796.482181609999
177764055.3504	127338416433.29681	-82185683728.6909	266628014.71793595	18738.735054344004	27111.498570179658	1796.44603182293
177767655.3504	127405844417.88179	-82088062039.7733	273095154.03560054	18721.255057087572	27122.7706775333	1796.4089971980814
177771255.3504	127473209460.17993	-81990399796.90404	279562158.4361534	18703.767119910975	27134.02854207658	1796.3710778993745
177774855.3504	127540511531.63667	-81892697051.37074	286029024.7350657	18686.27125900237	27145.27215629298	1796.3322740920955
177778455.3504	127607750603.7557	-81794953854.48811	292495749.7484061	18668.76749055863	27156.501512690367	1796.2925859428947
177782055.3504	127674926648.09909	-81697170257.59773	298962330.2928458	18651.255830785314	27167.71660380101	1796.2520136197847
177785655.3504	127742039636.28722	-81599346312.06802	305428763.18566304	18633.73629589662	27178.917422181592	1796.2105572921407
177789255.3504	127809089539.99887	-81501482069.2942	311895045.24474853	18616.20890211532	27190.10396041322	1796.1682171306988
